F1,F2,F3,F4,F5,F6,F7,F8,F9
0.0828893121977505,0.0276259994119473,0.289712356839743,0.329180384675156,-0.0593273998546199,0.409665215597067,0.103797350034501,0.106044848010249,-0.0694715476782602
0.206309225298981,0.0428913664030391,0.23903738172543,0.291316395753909,-0.0321674434819077,0.686124451123912,0.0978539619001175,0.155395621467401,0.0207907454318201
0.228426521164706,0.0516076847283047,0.325828152900829,0.330775743269071,-0.113206548440381,0.636297699944454,0.068860972045063,0.0127816299536867,-0.02265949751452
0.188792945789558,-0.0414494575101589,0.299555069576585,0.269631383730684,-0.0726828370028306,0.684880243216087,0.0341225671222091,0.0993976517398746,0.00920316982543135
0.114112991517955,0.116525954071487,0.0531542362131312,0.143564360138172,-0.0126559014372523,0.473638114440104,0.0598453589461461,0.409879174278344,0.0261125571224196
0.135601475111382,0.000730142377113254,0.911430485908645,0.187711330710717,-0.0929903140106878,0.0922392050589887,0.000647116983199692,0.0121614763188913,-0.00212290824584533
0.153706720619057,-0.0329519113612935,0.833935371498644,0.221153434331658,-0.0916443104082068,0.127198621498498,0.143721640349587,0.00685450079125148,0.000698331630618036
0.175676974196607,0.304120054019767,0.112863398182662,0.0644285087538062,-0.106713903269252,0.0283998471522329,0.0410529493459347,0.54536673487893,0.0447689244857461
0.131855967332583,-0.00578402379312295,0.93717340891731,0.198423461078901,-0.102663571423927,0.0793771024882561,0.0283002389591877,0.0177687532053864,-0.00582976457342431
0.149077766239088,-0.0172837991802267,0.859936068732089,0.205817574391615,-0.0862462116730766,0.126723814515906,0.117376499848977,-0.0181770789395587,0.00847230207150563
0.282790962835394,-0.0334511983847888,0.420843822915932,0.232171960663649,-0.689987450177792,0.119613134108533,0.0410967524355616,-0.0599054550278717,-0.0069882642815802
0.255883291663829,-0.0539606155842218,0.385184978394086,0.204894080856968,-0.698151780878922,0.0828886598498617,0.0731317668429562,-0.124444656388112,0.00117095653490724
0.164824136337574,0.431379008657361,-0.133471932539791,0.0547077557117083,0.230005928016574,0.144489150497877,0.12103466563912,0.488364949986677,-0.0261363542402658
0.103428705169556,0.427179524530748,-0.0637139628634719,0.000660487134529671,0.284283546982674,0.131199600784973,0.0971968148947488,0.392641218219283,0.0355394767102769
0.189661350409587,0.765651294343703,0.00449897526346686,0.0789611235622676,-0.0681309639987512,0.0414591435987169,0.0583475251396264,0.139433751202048,-0.0290360883991934
0.0823331936026375,0.901133865610292,-0.0639797964390817,0.00625298186380287,0.0532396402794594,-0.0140840718112962,0.00801773456220746,0.141179462011317,-0.00422278034182508
0.153042048761637,-0.165623356346894,0.512608135582256,0.149339285519425,-0.138935287817892,0.113927138222512,0.235987604752107,0.0331266026093944,0.00246116379302259
0.0643654549527576,0.656586750465884,0.0419333812900842,0.038961950718842,0.0282369202322516,0.00925354596264604,0.0249122298882514,0.417223830930446,0.0498236613680648
0.875596206343943,0.0653930559668226,0.185592809164735,0.211444881083371,-0.0886789366813862,0.0672160555638933,0.100782558835962,0.0318211919716834,-0.29204278479784
0.893494436035608,0.064629459503084,0.154982036933994,0.124593884273156,-0.0395304129897779,0.107613947009873,0.015887428195663,0.03515237622765,0.273446894908946
0.849073308147453,0.0693447381312181,0.17344384053905,0.24850368052099,-0.0823921661790975,0.0672197120025586,0.0928090348171621,0.0146513012125304,-0.277607098857822
0.533490432496709,-0.000449038491850679,0.0853662184552607,0.197857855370733,-0.13773011912685,0.0510229235233274,0.0636100088123912,0.0917646218417479,0.048253980403298
0.884815678215174,0.0343697736436051,0.159753381333011,0.142421283371882,-0.0607889611846516,0.109235635348737,0.0536064499355541,0.00418611427339834,0.304045056104053
0.713757466487082,0.233797085296123,0.00929939938772878,0.146461182324787,-0.0560107332938033,0.0369185542204865,0.112422022309268,0.323019128637508,-0.17586931144166
0.397311359326819,0.0054362883761366,0.195602271969628,0.256556648108626,-0.146069051973289,0.164687205316147,0.0191587896033385,0.229500974338921,0.0132425966563367
0.284038540735895,0.240485904477548,-0.099925037563351,0.074697013763108,0.00153689108806689,0.113480631412098,0.00659104541886292,0.60684615420302,-0.0107480699469695
0.499892841225039,0.035628121312802,0.119436519593118,0.20247642385234,-0.166887466411835,0.142873401020252,-0.067159461326846,0.223255938745399,0.102356061097673
0.267188900475838,0.0483333657482245,0.435580919711446,0.355248657666035,-0.050678046458186,0.105409373557191,0.595633746259586,0.0337854826323786,-0.00800994250396853
0.383725539196116,0.0850199931058148,0.322073407944202,0.31809415449987,-0.0876093179344707,0.187368599302989,0.508727908119419,0.171443883959975,-0.0207536522012407
0.197890472916694,-0.0322442460556774,0.291912074400059,0.429545543450654,-0.205638249464006,0.00431816047780493,0.311562505567747,0.191777456688234,-0.0504001222199492
0.0150567159069356,0.328389184235388,-0.01740761921893,0.19128451067723,-0.138315160805375,-0.0297776307849422,0.0738991031569471,0.423898807589951,0.00640435465484062
0.24944795654327,0.0329796632183082,0.357704361263835,0.706182656773221,-0.0930134629901122,0.130846444971943,0.212258747021115,0.0629168125879833,-0.0234405969691108
0.131458134881386,0.0840597524361874,0.309326222872979,0.574662313935325,-0.152318640147328,0.163633950135362,0.0826341874046199,0.00541309731562078,-0.0203215095716058
0.172805286030487,0.0522089116454555,0.281913728897855,0.79389634021376,-0.111949273337463,0.195684303903822,0.0588185216263009,0.0384349960257271,0.0132052318908368
0.262423081334935,-0.0226790888799057,0.188506953072432,0.805699062300121,-0.0299198766443384,0.0964529188935229,0.0658042512035269,0.0597116880565191,0.0296982524315881
0.206223848493527,0.0651868131745976,0.245884534480781,0.84076814275938,-0.0719404545742945,0.171404103393951,0.0252016731218815,0.03273318159992,-0.0123573834817766
0.12214172422607,0.198887819264331,0.23191328833788,0.177778410815865,0.0015695186503773,0.0540677070368695,0.428816817945651,0.377203985563007,0.0142524651385223
0.33113684997129,0.276948067427747,0.146036583075679,0.186229149041593,-0.0509568527817512,0.0620821283093618,0.37055775633014,0.356395847703345,-0.115218481147007
0.0234370421529941,0.221048449749279,-0.00519319356330274,0.00544262061453822,0.127827344893881,0.145411752969544,0.0376187515618091,0.607115511357102,0.00269008178196688
0.0945322807259942,0.232069319694065,0.0838825304312304,0.145384653168349,0.0347311557370014,0.170632283084912,0.116024581394743,0.566991124343784,0.00386520166622899
0.0237425636197695,0.330662904642001,-0.0180228303400597,0.0665147375799413,0.0744825515596977,0.0268156407495983,0.122319864880673,0.515727549885179,-0.0457454449811617
0.215400623197343,0.107383515277202,0.368454196626001,0.381678921298145,-0.0547924284580922,0.146092292462098,0.433926350308483,0.183380578391769,0.0610970903817749
0.295012121512865,0.0259859540520216,0.177661520309449,0.673361501909585,-0.0496543643994568,0.0578489695825626,0.119203213260533,0.0809994143399495,-0.0342087044932348
-0.0450538153756794,0.288593328199956,0.0404461602395898,0.0160878973488388,0.257185937057222,0.0759532016928905,0.0862262732860482,0.540549612832661,-0.00901501791920519
